sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_code,nswscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Central Coast,102,12,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,1,1,0,1.775513209,3,-15.78947368,0
Central Coast,102,13,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,125.7944587,2,1,1.934726957,2,-15.78947368,0
Central Coast,102,14,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,45.50128535,3,0,1.38456451,3,-15.78947368,0
Central Coast,102,21,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,266.2337662,3,0,3.044104943,1,-15.78947368,0
Central Coast,102,22,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,128.2010096,2,0,2.395599968,2,-15.78947368,0
Central Coast,102,23,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,38.61335384,2,2,2.744430198,2,-15.78947368,0
Central Coast,102,24,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,41.40798226,1,1,1.983106736,2,-15.78947368,0
Central Coast,102,25,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,153.2659637,2,3,0.842000852,3,-15.78947368,0
Central Coast,102,26,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,70.15429122,2,1,2.189164464,2,-15.78947368,0
Central Coast,102,27,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,53.5389482,2,1,1.637641677,3,-15.78947368,0
Central Coast,102,31,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,68.68217054,3,1,1.48376513,3,-15.78947368,0
Central Coast,102,32,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,63.74100719,3,2,3.672178202,0,-15.78947368,0
Central Coast,102,33,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,95.09493671,2,3,3.087091782,1,-15.78947368,0
Central Coast,102,34,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,64.21052632,3,2,3.928639959,0,-15.78947368,0
Central Coast,102,35,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,38.31775701,3,2,3.215717391,1,-15.78947368,0
Central Coast,102,36,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,34.8219333,2,0,4.462419792,0,-15.78947368,0
Central Coast,102,39,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,220.1716738,2,0,1.495232111,3,-15.78947368,0
Central Coast,102,41,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,178.4194529,3,1,3.48189448,0,-15.78947368,0
Central Coast,102,42,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,67.11349419,3,0,4.393815552,0,-15.78947368,0
Central Coast,102,43,19.12824574,3,-7.388219807,2,570,430,1,1,58400,1,,,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,1,-16.6841553,1,0,5.277350171,0,-15.78947368,0
